# timestep time_ps T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 heatflux kappa_int kappa_eff absorbed injected recovered net hs_injected hs_injected_energy_ev
7350 735 300.523 300.368 300.255 300.145 300.043 299.96 299.846 299.739 299.631 299.48 5.75075e+08 52.4282 28.7538 39 42 0 3 0 0
7360 736 300.524 300.365 300.253 300.146 300.039 299.961 299.843 299.743 299.633 299.477 5.77182e+08 52.6587 28.8591 42 42 0 0 0 0
7370 737 300.522 300.368 300.25 300.146 300.039 299.953 299.849 299.743 299.627 299.488 5.77646e+08 52.9081 28.8823 40 40 0 0 0 0
7380 738 300.524 300.372 300.248 300.147 300.041 299.945 299.854 299.74 299.624 299.496 5.76143e+08 52.792 28.8071 41 26 0 -15 0 0
7390 739 300.526 300.372 300.251 300.144 300.04 299.948 299.85 299.741 299.627 299.501 5.7642e+08 52.9022 28.821 31 40 0 9 0 0
7400 740 300.522 300.375 300.253 300.144 300.039 299.943 299.852 299.74 299.634 299.489 5.73632e+08 52.5171 28.6816 40 44 0 4 0 0
7410 741 300.521 300.375 300.251 300.142 300.045 299.94 299.846 299.747 299.638 299.477 5.75889e+08 52.6046 28.7945 29 43 0 14 0 0
7420 742 300.527 300.369 300.252 300.141 300.043 299.944 299.844 299.747 299.639 299.48 5.75663e+08 52.6135 28.7831 39 47 0 8 0 0
7430 743 300.538 300.364 300.254 300.141 300.038 299.949 299.839 299.755 299.635 299.484 5.75594e+08 52.5332 28.7797 40 40 0 0 0 0
7440 744 300.537 300.366 300.249 300.143 300.043 299.946 299.842 299.756 299.632 299.481 5.76447e+08 52.5084 28.8223 32 41 0 9 0 0
7450 745 300.528 300.372 300.244 300.147 300.042 299.943 299.847 299.753 299.635 299.48 5.80177e+08 53.0558 29.0089 30 40 0 10 0 0
7460 746 300.526 300.366 300.249 300.143 300.047 299.941 299.852 299.749 299.634 299.48 5.82091e+08 53.3004 29.1045 36 47 0 11 0 0
7470 747 300.525 300.358 300.257 300.14 300.05 299.938 299.854 299.749 299.634 299.478 5.80854e+08 53.2174 29.0427 48 37 0 -11 0 0
7480 748 300.525 300.36 300.255 300.142 300.048 299.941 299.856 299.746 299.632 299.478 5.82188e+08 53.2981 29.1094 38 45 0 7 0 0
7490 749 300.518 300.367 300.253 300.144 300.045 299.949 299.852 299.749 299.629 299.481 5.85447e+08 53.6688 29.2723 37 43 0 6 0 0
7500 750 300.519 300.37 300.251 300.148 300.042 299.955 299.85 299.749 299.624 299.48 5.84983e+08 53.4635 29.2492 38 44 0 6 0 0
7510 751 300.518 300.372 300.249 300.15 300.043 299.952 299.853 299.748 299.629 299.478 5.81375e+08 53.1554 29.0687 29 39 0 10 0 0
7520 752 300.517 300.377 300.25 300.146 300.048 299.948 299.853 299.75 299.632 299.473 5.80033e+08 52.9086 29.0016 37 41 0 4 0 0
7530 753 300.515 300.375 300.253 300.145 300.053 299.943 299.855 299.749 299.634 299.476 5.82826e+08 53.3124 29.1413 38 33 0 -5 0 0
7540 754 300.516 300.377 300.252 300.146 300.053 299.945 299.85 299.753 299.636 299.47 5.81989e+08 53.072 29.0995 32 31 0 -1 0 0
7550 755 300.514 300.378 300.257 300.147 300.055 299.943 299.843 299.763 299.633 299.467 5.81633e+08 52.903 29.0816 38 37 0 -1 0 0
7560 756 300.519 300.379 300.253 300.146 300.057 299.944 299.847 299.76 299.632 299.47 5.82398e+08 52.9384 29.1199 37 37 0 0 0 0
7570 757 300.523 300.373 300.257 300.149 300.053 299.946 299.849 299.755 299.631 299.477 5.84858e+08 53.2408 29.2429 34 38 0 4 0 0
7580 758 300.529 300.367 300.262 300.15 300.053 299.945 299.852 299.748 299.639 299.474 5.83675e+08 53.0208 29.1837 40 37 0 -3 0 0
7590 759 300.525 300.368 300.261 300.153 300.049 299.954 299.855 299.744 299.636 299.476 5.81092e+08 52.8306 29.0546 38 26 0 -12 0 0
7600 760 300.52 300.371 300.263 300.154 300.049 299.957 299.857 299.738 299.631 299.484 5.82692e+08 53.069 29.1346 46 32 0 -14 0 0
7610 761 300.515 300.375 300.266 300.156 300.051 299.957 299.854 299.74 299.628 299.486 5.8307e+08 53.0808 29.1535 44 36 0 -8 0 0
7620 762 300.511 300.376 300.264 300.158 300.057 299.956 299.851 299.741 299.629 299.486 5.82068e+08 53.0918 29.1034 40 36 0 -4 0 0
7630 763 300.522 300.375 300.262 300.165 300.061 299.955 299.848 299.74 299.627 299.486 5.75538e+08 52.1313 28.7769 50 42 0 -8 0 0
7640 764 300.52 300.379 300.257 300.169 300.065 299.954 299.847 299.742 299.625 299.486 5.7232e+08 51.789 28.616 30 41 0 11 0 0
7650 765 300.523 300.38 300.255 300.172 300.064 299.954 299.854 299.737 299.624 299.486 5.70307e+08 51.4812 28.5154 39 20 0 -19 0 0
7660 766 300.524 300.375 300.26 300.17 300.067 299.957 299.847 299.737 299.628 299.483 5.70289e+08 51.4384 28.5145 35 49 0 14 0 0
7670 767 300.52 300.372 300.267 300.17 300.063 299.96 299.846 299.739 299.629 299.482 5.7219e+08 51.7215 28.6095 42 30 0 -12 0 0
7680 768 300.525 300.369 300.272 300.172 300.059 299.957 299.85 299.742 299.627 299.482 5.70126e+08 51.4255 28.5063 53 42 0 -11 0 0
7690 769 300.521 300.377 300.271 300.171 300.057 299.96 299.852 299.743 299.627 299.487 5.73021e+08 51.7678 28.6511 29 42 0 13 0 0
7700 770 300.519 300.378 300.273 300.172 300.057 299.958 299.846 299.75 299.628 299.488 5.71557e+08 51.7648 28.5779 36 33 0 -3 0 0
7710 771 300.518 300.382 300.273 300.172 300.056 299.957 299.849 299.751 299.631 299.482 5.70752e+08 51.5937 28.5376 37 35 0 -2 0 0
7720 772 300.524 300.38 300.275 300.166 300.058 299.956 299.849 299.752 299.631 299.483 5.70669e+08 51.5101 28.5335 42 36 0 -6 0 0
7730 773 300.528 300.385 300.273 300.163 300.058 299.958 299.851 299.751 299.629 299.486 5.71515e+08 51.4946 28.5757 39 36 0 -3 0 0
7740 774 300.527 300.388 300.273 300.162 300.054 299.959 299.855 299.749 299.63 299.486 5.68552e+08 51.223 28.4276 37 38 0 1 0 0
7750 775 300.524 300.388 300.276 300.156 300.053 299.957 299.863 299.747 299.628 299.489 5.69058e+08 51.424 28.4529 27 34 0 7 0 0
7760 776 300.53 300.387 300.266 300.164 300.053 299.96 299.863 299.742 299.634 299.484 5.68611e+08 51.2691 28.4306 42 43 0 1 0 0
7770 777 300.535 300.384 300.272 300.161 300.046 299.966 299.862 299.742 299.637 299.478 5.69591e+08 51.163 28.4795 39 48 0 9 0 0
7780 778 300.534 300.383 300.269 300.164 300.047 299.968 299.857 299.744 299.642 299.474 5.69445e+08 51.2086 28.4722 35 23 0 -12 0 0
7790 779 300.532 300.385 300.264 300.165 300.046 299.97 299.852 299.75 299.635 299.483 5.69179e+08 51.3818 28.459 38 41 0 3 0 0
7800 780 300.532 300.383 300.266 300.163 300.054 299.965 299.85 299.757 299.629 299.486 5.69802e+08 51.4733 28.4901 39 30 0 -9 0 0
7810 781 300.529 300.38 300.272 300.158 300.059 299.959 299.858 299.752 299.63 299.483 5.68379e+08 51.3506 28.419 39 42 0 3 0 0
7820 782 300.533 300.38 300.272 300.155 300.067 299.951 299.854 299.758 299.632 299.483 5.67878e+08 51.2769 28.3939 41 41 0 0 0 0
7830 783 300.536 300.377 300.272 300.157 300.069 299.95 299.852 299.757 299.636 299.479 5.64439e+08 50.8633 28.222 38 38 0 0 0 0
7840 784 300.534 300.381 300.267 300.158 300.068 299.95 299.857 299.75 299.638 299.479 5.63061e+08 50.7512 28.1531 38 41 0 3 0 0
7850 785 300.538 300.382 300.262 300.161 300.064 299.95 299.86 299.754 299.634 299.485 5.61745e+08 50.7067 28.0873 28 33 0 5 0 0
7860 786 300.537 300.378 300.256 300.166 300.061 299.959 299.855 299.75 299.639 299.487 5.6517e+08 51.2738 28.2585 44 40 0 -4 0 0
7870 787 300.535 300.379 300.261 300.16 300.06 299.96 299.855 299.746 299.643 299.483 5.62959e+08 51.0039 28.148 33 45 0 12 0 0
7880 788 300.534 300.377 300.26 300.16 300.062 299.959 299.855 299.746 299.644 299.485 5.60975e+08 50.9653 28.0488 45 28 0 -17 0 0
7890 789 300.529 300.378 300.26 300.155 300.067 299.958 299.857 299.746 299.64 299.486 5.61534e+08 51.1051 28.0767 30 41 0 11 0 0
7900 790 300.522 300.384 300.254 300.155 300.067 299.959 299.856 299.749 299.64 299.49 5.60284e+08 51.2747 28.0142 32 32 0 0 0 0
7910 791 300.522 300.381 300.253 300.153 300.066 299.958 299.86 299.75 299.638 299.49 5.5939e+08 51.3037 27.9695 42 48 0 6 0 0
7920 792 300.523 300.376 300.258 300.153 300.062 299.959 299.86 299.754 299.637 299.485 5.61526e+08 51.4533 28.0763 45 28 0 -17 0 0
7930 793 300.525 300.366 300.265 300.156 300.056 299.961 299.862 299.753 299.637 299.483 5.61445e+08 51.3996 28.0723 29 40 0 11 0 0
7940 794 300.52 300.371 300.265 300.157 300.057 299.959 299.861 299.757 299.635 299.485 5.61991e+08 51.5585 28.0995 46 47 0 1 0 0
7950 795 300.519 300.375 300.261 300.162 300.049 299.966 299.858 299.758 299.633 299.481 5.62834e+08 51.4454 28.1417 39 51 0 12 0 0
7960 796 300.513 300.379 300.262 300.161 300.046 299.967 299.86 299.753 299.637 299.476 5.60607e+08 51.2465 28.0303 30 27 0 -3 0 0
7970 797 300.51 300.38 300.266 300.16 300.045 299.967 299.855 299.755 299.634 299.481 5.58437e+08 51.1015 27.9218 45 24 0 -21 0 0
7980 798 300.524 300.382 300.26 300.164 300.048 299.963 299.857 299.759 299.631 299.478 5.58726e+08 50.6924 27.9363 31 42 0 11 0 0
7990 799 300.532 300.382 300.262 300.157 300.059 299.956 299.856 299.761 299.629 299.476 5.58489e+08 50.3896 27.9244 46 47 0 1 0 0
8000 800 300.534 300.381 300.262 300.156 300.061 299.954 299.858 299.759 299.628 299.471 5.58035e+08 50.1401 27.9018 36 43 0 7 0 0
8010 801 300.536 300.387 300.259 300.155 300.06 299.955 299.862 299.754 299.628 299.468 5.58095e+08 49.966 27.9047 32 47 0 15 0 0
8020 802 300.536 300.385 300.265 300.156 300.056 299.957 299.858 299.753 299.629 299.474 5.57252e+08 49.9457 27.8626 21 41 0 20 0 0
8030 803 300.538 300.383 300.264 300.154 300.057 299.959 299.856 299.752 299.627 299.479 5.58552e+08 50.1235 27.9276 31 33 0 2 0 0
8040 804 300.534 300.39 300.262 300.152 300.059 299.959 299.859 299.751 299.625 299.476 5.56123e+08 49.8416 27.8061 36 35 0 -1 0 0
8050 805 300.535 300.393 300.258 300.153 300.06 299.958 299.855 299.751 299.629 299.47 5.56254e+08 49.7523 27.8127 34 36 0 2 0 0
8060 806 300.534 300.39 300.261 300.153 300.059 299.955 299.858 299.748 299.633 299.473 5.5933e+08 50.1481 27.9665 41 38 0 -3 0 0
8070 807 300.534 300.387 300.266 300.149 300.058 299.957 299.858 299.751 299.628 299.479 5.60674e+08 50.4322 28.0337 34 23 0 -11 0 0
8080 808 300.529 300.385 300.267 300.15 300.06 299.954 299.86 299.749 299.633 299.477 5.62856e+08 50.774 28.1428 34 27 0 -7 0 0
8090 809 300.529 300.38 300.265 300.157 300.06 299.952 299.857 299.748 299.634 299.483 5.64238e+08 51.073 28.2119 34 30 0 -4 0 0
8100 810 300.53 300.382 300.26 300.16 300.06 299.95 299.861 299.75 299.629 299.487 5.63329e+08 51.0023 28.1665 39 43 0 4 0 0
8110 811 300.527 300.378 300.268 300.155 300.059 299.951 299.858 299.751 299.627 299.486 5.66254e+08 51.309 28.3127 39 34 0 -5 0 0
8120 812 300.533 300.376 300.268 300.156 300.058 299.954 299.855 299.749 299.628 299.483 5.62164e+08 50.7364 28.1082 40 46 0 6 0 0
8130 813 300.528 300.376 300.268 300.159 300.056 299.953 299.856 299.743 299.636 299.482 5.63648e+08 51.0142 28.1824 42 38 0 -4 0 0
8140 814 300.525 300.379 300.262 300.164 300.055 299.955 299.852 299.741 299.635 299.485 5.64776e+08 51.1674 28.2388 28 46 0 18 0 0
8150 815 300.532 300.38 300.261 300.167 300.051 299.956 299.849 299.74 299.636 299.483 5.65076e+08 50.9278 28.2538 34 37 0 3 0 0
8160 816 300.541 300.38 300.262 300.166 300.053 299.955 299.848 299.739 299.636 299.479 5.60311e+08 50.1835 28.0156 46 41 0 -5 0 0
8170 817 300.539 300.381 300.264 300.163 300.053 299.956 299.846 299.737 299.632 299.481 5.62008e+08 50.2704 28.1004 33 37 0 4 0 0
8180 818 300.539 300.382 300.269 300.158 300.055 299.958 299.842 299.739 299.629 299.476 5.59735e+08 49.8366 27.9868 37 33 0 -4 0 0
8190 819 300.539 300.38 300.273 300.158 300.052 299.958 299.84 299.742 299.624 299.477 5.61062e+08 49.8901 28.0531 33 40 0 7 0 0
8200 820 300.541 300.382 300.27 300.157 300.059 299.953 299.842 299.74 299.617 299.483 5.61596e+08 49.8808 28.0798 44 27 0 -17 0 0
8210 821 300.539 300.385 300.269 300.157 300.06 299.947 299.844 299.737 299.614 299.484 5.62606e+08 49.9003 28.1303 38 46 0 8 0 0
8220 822 300.537 300.388 300.268 300.159 300.058 299.951 299.841 299.739 299.614 299.478 5.6279e+08 49.7474 28.1395 36 43 0 7 0 0
8230 823 300.531 300.39 300.267 300.161 300.057 299.949 299.844 299.734 299.617 299.475 5.62613e+08 49.8064 28.1307 36 27 0 -9 0 0
8240 824 300.529 300.389 300.269 300.158 300.058 299.954 299.844 299.732 299.613 299.478 5.66919e+08 50.2322 28.346 29 30 0 1 0 0
8250 825 300.526 300.393 300.268 300.157 300.06 299.953 299.842 299.734 299.611 299.474 5.6662e+08 50.0828 28.331 38 33 0 -5 0 0
8260 826 300.536 300.388 300.273 300.153 300.061 299.956 299.836 299.733 299.612 299.471 5.64517e+08 49.6012 28.2258 30 39 0 9 0 0
8270 827 300.529 300.387 300.276 300.153 300.062 299.955 299.833 299.731 299.622 299.465 5.69011e+08 50.1451 28.4506 37 39 0 2 0 0
8280 828 300.525 300.382 300.276 300.158 300.059 299.956 299.831 299.733 299.618 299.468 5.69827e+08 50.3911 28.4913 42 27 0 -15 0 0
8290 829 300.521 300.387 300.272 300.162 300.057 299.953 299.831 299.734 299.62 299.466 5.71111e+08 50.537 28.5555 37 38 0 1 0 0
8300 830 300.522 300.383 300.276 300.165 300.051 299.948 299.842 299.731 299.614 299.471 5.7093e+08 50.5354 28.5465 38 36 0 -2 0 0
8310 831 300.531 300.381 300.27 300.167 300.054 299.946 299.851 299.725 299.61 299.477 5.68747e+08 50.2813 28.4374 38 35 0 -3 0 0
8320 832 300.531 300.382 300.266 300.17 300.051 299.949 299.852 299.725 299.612 299.467 5.66653e+08 49.928 28.3327 44 35 0 -9 0 0
8330 833 300.535 300.384 300.263 300.167 300.051 299.949 299.856 299.725 299.61 299.464 5.68177e+08 49.9074 28.4088 33 41 0 8 0 0
8340 834 300.538 300.383 300.265 300.164 300.051 299.947 299.854 299.732 299.605 299.466 5.69624e+08 50.0239 28.4812 25 38 0 13 0 0
8350 835 300.537 300.383 300.268 300.158 300.055 299.949 299.855 299.733 299.603 299.465 5.70826e+08 50.1161 28.5413 28 34 0 6 0 0
8360 836 300.537 300.382 300.271 300.155 300.054 299.951 299.857 299.734 299.606 299.467 5.68319e+08 50.0374 28.4159 40 36 0 -4 0 0
8370 837 300.533 300.383 300.27 300.155 300.054 299.952 299.855 299.734 299.609 299.46 5.68191e+08 50.0034 28.4096 40 38 0 -2 0 0
8380 838 300.534 300.383 300.265 300.158 300.048 299.958 299.849 299.74 299.609 299.46 5.6569e+08 49.8626 28.2845 33 32 0 -1 0 0
8390 839 300.534 300.382 300.264 300.159 300.045 299.958 299.851 299.741 299.611 299.464 5.65516e+08 50.0259 28.2758 32 42 0 10 0 0
8400 840 300.53 300.386 300.264 300.154 300.05 299.96 299.849 299.744 299.611 299.467 5.64177e+08 50.0402 28.2089 38 36 0 -2 0 0
8410 841 300.527 300.381 300.269 300.151 300.053 299.952 299.855 299.74 299.616 299.47 5.66153e+08 50.4762 28.3076 28 33 0 5 0 0
8420 842 300.525 300.379 300.274 300.146 300.055 299.952 299.851 299.74 299.622 299.47 5.63823e+08 50.4276 28.1911 37 41 0 4 0 0
8430 843 300.528 300.378 300.27 300.148 300.055 299.954 299.846 299.744 299.624 299.47 5.62279e+08 50.3056 28.1139 29 34 0 5 0 0
8440 844 300.523 300.377 300.269 300.154 300.054 299.953 299.847 299.744 299.623 299.479 5.62189e+08 50.6431 28.1095 30 26 0 -4 0 0
8450 845 300.524 300.378 300.267 300.151 300.055 299.95 299.85 299.747 299.621 299.483 5.60949e+08 50.6517 28.0475 39 43 0 4 0 0
8460 846 300.526 300.374 300.264 300.157 300.052 299.951 299.85 299.745 299.626 299.479 5.62421e+08 50.7603 28.121 32 39 0 7 0 0
8470 847 300.525 300.38 300.258 300.163 300.05 299.954 299.847 299.744 299.629 299.481 5.60883e+08 50.7006 28.0442 30 32 0 2 0 0
8480 848 300.518 300.379 300.255 300.164 300.051 299.95 299.853 299.743 299.633 299.479 5.61854e+08 51.0304 28.0927 43 35 0 -8 0 0
8490 849 300.522 300.376 300.257 300.165 300.052 299.945 299.855 299.743 299.629 299.479 5.6203e+08 50.8673 28.1015 33 50 0 17 0 0
8500 850 300.527 300.374 300.256 300.161 300.057 299.946 299.85 299.748 299.627 299.48 5.61972e+08 50.8565 28.0986 49 38 0 -11 0 0
8510 851 300.531 300.371 300.263 300.153 300.059 299.944 299.854 299.746 299.628 299.479 5.63727e+08 50.9287 28.1864 37 40 0 3 0 0
8520 852 300.523 300.374 300.264 300.155 300.056 299.946 299.854 299.745 299.632 299.473 5.66007e+08 51.1815 28.3004 40 33 0 -7 0 0
8530 853 300.524 300.38 300.265 300.149 300.06 299.948 299.849 299.749 299.627 299.476 5.65101e+08 50.9514 28.2551 33 35 0 2 0 0
8540 854 300.519 300.385 300.263 300.148 300.055 299.95 299.853 299.745 299.629 299.476 5.64643e+08 51.0176 28.2322 39 30 0 -9 0 0
8550 855 300.516 300.386 300.263 300.158 300.044 299.958 299.845 299.748 299.63 299.471 5.66352e+08 51.0767 28.3176 30 41 0 11 0 0
8560 856 300.519 300.385 300.263 300.158 300.042 299.957 299.85 299.745 299.63 299.477 5.67344e+08 51.2842 28.3672 41 37 0 -4 0 0
8570 857 300.528 300.385 300.264 300.159 300.046 299.954 299.849 299.744 299.635 299.474 5.666e+08 50.9145 28.33 25 40 0 15 0 0
8580 858 300.532 300.381 300.266 300.159 300.049 299.949 299.85 299.743 299.634 299.484 5.67255e+08 51.1334 28.3628 34 33 0 -1 0 0
8590 859 300.531 300.379 300.262 300.162 300.052 299.947 299.851 299.739 299.634 299.487 5.67159e+08 51.2349 28.358 26 28 0 2 0 0
8600 860 300.537 300.375 300.269 300.16 300.052 299.949 299.849 299.738 299.631 299.488 5.62868e+08 50.6417 28.1434 38 40 0 2 0 0
8610 861 300.542 300.38 300.262 300.161 300.056 299.948 299.846 299.74 299.627 299.485 5.62872e+08 50.3707 28.1436 29 40 0 11 0 0
8620 862 300.545 300.383 300.262 300.164 300.053 299.953 299.842 299.744 299.621 299.491 5.60685e+08 50.0586 28.0343 42 45 0 3 0 0
8630 863 300.54 300.38 300.264 300.163 300.062 299.952 299.835 299.744 299.625 299.486 5.59993e+08 50.0474 27.9996 26 31 0 5 0 0
8640 864 300.534 300.381 300.268 300.16 300.063 299.951 299.841 299.74 299.628 299.481 5.61281e+08 50.1609 28.064 37 38 0 1 0 0
8650 865 300.536 300.387 300.264 300.156 300.072 299.947 299.84 299.743 299.63 299.477 5.59741e+08 49.9201 27.987 32 30 0 -2 0 0
8660 866 300.526 300.391 300.265 300.156 300.069 299.95 299.841 299.74 299.63 299.476 5.61042e+08 50.1399 28.0521 34 29 0 -5 0 0
8670 867 300.523 300.388 300.271 300.156 300.065 299.956 299.839 299.743 299.627 299.481 5.61387e+08 50.3231 28.0694 24 40 0 16 0 0
8680 868 300.524 300.387 300.274 300.161 300.059 299.959 299.84 299.744 299.627 299.478 5.60685e+08 50.1368 28.0342 33 37 0 4 0 0
8690 869 300.527 300.391 300.271 300.162 300.061 299.953 299.841 299.748 299.629 299.474 5.61563e+08 50.0848 28.0781 38 45 0 7 0 0
8700 870 300.525 300.391 300.269 300.166 300.053 299.954 299.85 299.743 299.632 299.473 5.62002e+08 50.2399 28.1001 27 30 0 3 0 0
8710 871 300.519 300.389 300.271 300.17 300.048 299.954 299.853 299.745 299.63 299.476 5.62024e+08 50.4685 28.1012 34 36 0 2 0 0
8720 872 300.526 300.388 300.27 300.173 300.045 299.954 299.856 299.743 299.632 299.472 5.6229e+08 50.2643 28.1145 40 39 0 -1 0 0
8730 873 300.529 300.384 300.272 300.17 300.047 299.95 299.856 299.745 299.632 299.472 5.61509e+08 50.2221 28.0755 36 37 0 1 0 0
8740 874 300.533 300.386 300.269 300.166 300.053 299.948 299.86 299.745 299.633 299.468 5.61017e+08 50.0688 28.0508 33 33 0 0 0 0
8750 875 300.532 300.385 300.273 300.165 300.049 299.95 299.858 299.746 299.635 299.47 5.61527e+08 50.2052 28.0763 29 34 0 5 0 0
8760 876 300.531 300.383 300.274 300.162 300.05 299.951 299.853 299.748 299.629 299.478 5.60865e+08 50.2695 28.0432 25 32 0 7 0 0
8770 877 300.53 300.388 300.27 300.156 300.052 299.956 299.852 299.75 299.63 299.483 5.59247e+08 50.3122 27.9623 27 37 0 10 0 0
8780 878 300.532 300.388 300.268 300.157 300.051 299.953 299.855 299.753 299.627 299.481 5.57475e+08 50.0846 27.8738 31 28 0 -3 0 0
8790 879 300.532 300.384 300.269 300.155 300.052 299.955 299.853 299.75 299.63 299.48 5.55604e+08 49.9746 27.7802 30 35 0 5 0 0
8800 880 300.529 300.39 300.264 300.15 300.059 299.949 299.858 299.747 299.63 299.49 5.57228e+08 50.4262 27.8614 29 43 0 14 0 0
8810 881 300.529 300.385 300.262 300.146 300.066 299.953 299.855 299.739 299.634 299.491 5.57278e+08 50.532 27.8639 25 31 0 6 0 0
8820 882 300.533 300.381 300.258 300.152 300.06 299.959 299.852 299.739 299.633 299.493 5.55566e+08 50.4003 27.7783 32 44 0 12 0 0
8830 883 300.534 300.375 300.254 300.155 300.059 299.964 299.847 299.737 299.636 299.49 5.5833e+08 50.6877 27.9165 32 35 0 3 0 0
8840 884 300.527 300.373 300.257 300.155 300.059 299.961 299.849 299.737 299.638 299.487 5.60171e+08 51.0092 28.0086 27 36 0 9 0 0
8850 885 300.52 300.369 300.257 300.158 300.062 299.959 299.852 299.735 299.632 299.484 5.62039e+08 51.1999 28.102 28 34 0 6 0 0
8860 886 300.516 300.37 300.263 300.153 300.064 299.957 299.854 299.735 299.63 299.485 5.61462e+08 51.1882 28.0731 33 35 0 2 0 0
8870 887 300.514 300.368 300.264 300.151 300.063 299.959 299.85 299.746 299.625 299.478 5.58125e+08 50.8332 27.9063 37 34 0 -3 0 0
8880 888 300.528 300.363 300.261 300.155 300.06 299.96 299.847 299.749 299.623 299.478 5.57488e+08 50.5074 27.8744 34 39 0 5 0 0
8890 889 300.526 300.367 300.26 300.152 300.06 299.955 299.854 299.754 299.618 299.476 5.59453e+08 50.6493 27.9727 34 35 0 1 0 0
8900 890 300.524 300.371 300.256 300.155 300.059 299.953 299.857 299.746 299.623 299.471 5.61018e+08 50.6913 28.0509 27 28 0 1 0 0
8910 891 300.524 300.369 300.255 300.156 300.057 299.955 299.859 299.743 299.622 299.472 5.6116e+08 50.7315 28.058 44 29 0 -15 0 0
8920 892 300.527 300.369 300.253 300.164 300.049 299.956 299.858 299.75 299.618 299.471 5.60363e+08 50.5426 28.0181 29 29 0 0 0 0
8930 893 300.524 300.369 300.258 300.159 300.049 299.955 299.853 299.754 299.62 299.475 5.61855e+08 50.9017 28.0927 31 40 0 9 0 0
8940 894 300.525 300.373 300.258 300.156 300.052 299.955 299.851 299.752 299.626 299.466 5.63146e+08 50.7806 28.1573 34 31 0 -3 0 0
8950 895 300.528 300.376 300.252 300.16 300.05 299.958 299.847 299.751 299.624 299.469 5.61361e+08 50.5417 28.068 32 46 0 14 0 0
8960 896 300.532 300.374 300.251 300.159 300.053 299.956 299.852 299.745 299.626 299.468 5.61724e+08 50.4801 28.0862 39 38 0 -1 0 0
8970 897 300.529 300.381 300.247 300.161 300.05 299.957 299.849 299.749 299.628 299.469 5.61743e+08 50.5507 28.0871 37 34 0 -3 0 0
8980 898 300.528 300.381 300.254 300.151 300.053 299.959 299.849 299.745 299.63 299.466 5.62332e+08 50.5063 28.1166 41 41 0 0 0 0
8990 899 300.528 300.384 300.256 300.147 300.055 299.955 299.847 299.748 299.629 299.467 5.63045e+08 50.5811 28.1523 29 41 0 12 0 0
9000 900 300.529 300.382 300.258 300.144 300.056 299.954 299.854 299.743 299.628 299.466 5.62671e+08 50.4872 28.1336 32 38 0 6 0 0
9010 901 300.527 300.384 300.26 300.142 300.059 299.95 299.854 299.743 299.627 299.466 5.62368e+08 50.415 28.1184 28 25 0 -3 0 0
9020 902 300.525 300.378 300.266 300.142 300.057 299.953 299.85 299.741 299.626 299.471 5.6381e+08 50.6964 28.1905 40 31 0 -9 0 0
9030 903 300.525 300.372 300.268 300.145 300.052 299.949 299.85 299.742 299.627 299.477 5.62898e+08 50.8349 28.1449 36 27 0 -9 0 0
9040 904 300.523 300.37 300.271 300.151 300.047 299.944 299.852 299.741 299.626 299.481 5.64013e+08 51.0585 28.2006 26 32 0 6 0 0
9050 905 300.52 300.371 300.268 300.153 300.05 299.944 299.854 299.74 299.62 299.477 5.62497e+08 50.7465 28.1249 37 35 0 -2 0 0
9060 906 300.52 300.374 300.265 300.158 300.047 299.945 299.847 299.74 299.622 299.477 5.6104e+08 50.5558 28.052 23 35 0 12 0 0
9070 907 300.519 300.375 300.267 300.157 300.043 299.948 299.841 299.746 299.619 299.477 5.5978e+08 50.409 27.989 39 36 0 -3 0 0
9080 908 300.523 300.375 300.266 300.157 300.048 299.943 299.837 299.746 299.623 299.475 5.58835e+08 50.2268 27.9418 38 39 0 1 0 0
9090 909 300.528 300.376 300.264 300.159 300.043 299.947 299.837 299.737 299.628 299.474 5.59357e+08 50.1059 27.9679 36 25 0 -11 0 0
9100 910 300.531 300.374 300.262 300.162 300.045 299.943 299.834 299.737 299.629 299.474 5.62638e+08 50.3352 28.1319 34 38 0 4 0 0
9110 911 300.534 300.377 300.261 300.157 300.05 299.939 299.835 299.736 299.629 299.474 5.59908e+08 49.9667 27.9954 32 31 0 -1 0 0
9120 912 300.537 300.378 300.262 300.154 300.047 299.938 299.84 299.734 299.621 299.48 5.60023e+08 49.9216 28.0011 35 32 0 -3 0 0
9130 913 300.539 300.382 300.26 300.152 300.044 299.943 299.835 299.735 299.619 299.48 5.57989e+08 49.6236 27.8994 36 32 0 -4 0 0
9140 914 300.547 300.379 300.261 300.148 300.043 299.946 299.833 299.736 299.621 299.474 5.53011e+08 48.9577 27.6506 32 33 0 1 0 0
9150 915 300.544 300.383 300.258 300.148 300.034 299.949 299.835 299.739 299.619 299.467 5.5496e+08 49.0531 27.748 36 28 0 -8 0 0
9160 916 300.541 300.379 300.261 300.142 300.038 299.944 299.838 299.739 299.616 299.466 5.59835e+08 49.5571 27.9917 37 35 0 -2 0 0
9170 917 300.539 300.378 300.256 300.14 300.04 299.943 299.84 299.737 299.619 299.466 5.59493e+08 49.7333 27.9747 26 21 0 -5 0 0
9180 918 300.529 300.379 300.257 300.139 300.041 299.94 299.844 299.738 299.616 299.46 5.61973e+08 50.0087 28.0987 31 32 0 1 0 0
