# timestep time_ps T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 heatflux kappa_int kappa_eff absorbed injected recovered net hs_injected hs_injected_energy_ev
1850 185 300.82 300.658 300.477 300.29 300.098 299.901 299.705 299.515 299.335 299.172 1.09199e+08 58.4078 54.5994 15 6 0 -9 0 0
1860 186 300.82 300.658 300.478 300.29 300.098 299.901 299.705 299.516 299.335 299.172 1.09774e+08 58.7214 54.8868 12 12 0 0 0 0
1870 187 300.819 300.657 300.477 300.29 300.098 299.901 299.705 299.516 299.335 299.172 1.09944e+08 58.8236 54.9722 18 18 0 0 0 0
1880 188 300.819 300.657 300.477 300.291 300.098 299.901 299.705 299.516 299.335 299.172 1.10472e+08 59.1132 55.2359 8 17 0 9 0 0
1890 189 300.819 300.657 300.477 300.291 300.098 299.901 299.706 299.516 299.335 299.172 1.10095e+08 58.928 55.0474 16 11 0 -5 0 0
1900 190 300.819 300.657 300.477 300.29 300.097 299.901 299.705 299.517 299.336 299.173 1.10139e+08 58.9746 55.0693 18 10 0 -8 0 0
1910 191 300.819 300.656 300.477 300.29 300.097 299.901 299.705 299.517 299.336 299.174 1.10897e+08 59.4007 55.4486 11 12 0 1 0 0
1920 192 300.82 300.656 300.477 300.291 300.097 299.901 299.705 299.517 299.336 299.174 1.10753e+08 59.334 55.3764 13 13 0 0 0 0
1930 193 300.82 300.655 300.477 300.29 300.097 299.902 299.706 299.517 299.336 299.174 1.10242e+08 59.0702 55.1209 6 10 0 4 0 0
1940 194 300.82 300.655 300.476 300.29 300.097 299.902 299.706 299.517 299.336 299.175 1.10257e+08 59.0954 55.1285 11 13 0 2 0 0
1950 195 300.819 300.655 300.476 300.29 300.097 299.902 299.706 299.517 299.336 299.175 1.10315e+08 59.146 55.1574 10 11 0 1 0 0
1960 196 300.819 300.655 300.476 300.29 300.097 299.902 299.706 299.517 299.336 299.175 1.10161e+08 59.075 55.0805 15 6 0 -9 0 0
1970 197 300.819 300.654 300.475 300.29 300.098 299.901 299.707 299.517 299.336 299.175 1.10487e+08 59.2611 55.2436 10 12 0 2 0 0
1980 198 300.819 300.653 300.475 300.29 300.098 299.901 299.707 299.517 299.336 299.175 1.09965e+08 59.0057 54.9826 9 12 0 3 0 0
1990 199 300.819 300.653 300.474 300.29 300.098 299.901 299.707 299.517 299.336 299.176 1.09995e+08 59.0348 54.9974 9 11 0 2 0 0
2000 200 300.819 300.653 300.474 300.29 300.098 299.901 299.706 299.517 299.337 299.176 1.10346e+08 59.2471 55.1728 18 13 0 -5 0 0
2010 201 300.819 300.652 300.474 300.291 300.098 299.902 299.707 299.517 299.338 299.176 1.10736e+08 59.4857 55.3681 18 13 0 -5 0 0
2020 202 300.819 300.652 300.474 300.29 300.098 299.901 299.708 299.517 299.338 299.177 1.10573e+08 59.411 55.2863 10 8 0 -2 0 0
2030 203 300.819 300.653 300.474 300.29 300.098 299.901 299.708 299.517 299.338 299.177 1.10477e+08 59.3611 55.2387 15 9 0 -6 0 0
2040 204 300.819 300.652 300.473 300.29 300.098 299.901 299.708 299.517 299.338 299.177 1.10641e+08 59.4677 55.3206 14 14 0 0 0 0
2050 205 300.819 300.652 300.473 300.29 300.098 299.9 299.709 299.517 299.339 299.177 1.10566e+08 59.4343 55.283 14 13 0 -1 0 0
2060 206 300.819 300.651 300.473 300.29 300.097 299.9 299.709 299.517 299.338 299.177 1.10932e+08 59.6479 55.4659 18 16 0 -2 0 0
2070 207 300.819 300.651 300.473 300.289 300.097 299.9 299.71 299.517 299.339 299.177 1.11364e+08 59.9017 55.6819 16 10 0 -6 0 0
2080 208 300.819 300.651 300.472 300.289 300.096 299.899 299.711 299.517 299.339 299.177 1.11007e+08 59.7221 55.5035 7 7 0 0 0 0
2090 209 300.819 300.65 300.472 300.289 300.096 299.9 299.711 299.517 299.34 299.177 1.11201e+08 59.8551 55.6003 9 4 0 -5 0 0
2100 210 300.819 300.65 300.471 300.289 300.095 299.9 299.711 299.517 299.34 299.177 1.11789e+08 60.1962 55.8944 11 13 0 2 0 0
2110 211 300.818 300.65 300.471 300.289 300.095 299.9 299.711 299.517 299.341 299.177 1.12215e+08 60.4506 56.1074 19 10 0 -9 0 0
2120 212 300.818 300.65 300.471 300.289 300.095 299.9 299.711 299.517 299.342 299.177 1.12125e+08 60.4091 56.0623 10 18 0 8 0 0
2130 213 300.818 300.65 300.471 300.288 300.095 299.9 299.711 299.517 299.342 299.177 1.11446e+08 60.0606 55.7231 14 18 0 4 0 0
2140 214 300.818 300.649 300.471 300.288 300.095 299.899 299.711 299.517 299.342 299.177 1.11192e+08 59.9305 55.5959 16 15 0 -1 0 0
2150 215 300.818 300.649 300.471 300.288 300.095 299.9 299.712 299.518 299.343 299.177 1.11631e+08 60.1749 55.8153 15 19 0 4 0 0
2160 216 300.818 300.649 300.47 300.288 300.095 299.9 299.712 299.518 299.343 299.177 1.11985e+08 60.3935 55.9925 7 14 0 7 0 0
2170 217 300.818 300.649 300.47 300.289 300.095 299.9 299.713 299.519 299.343 299.177 1.12051e+08 60.4459 56.0253 14 12 0 -2 0 0
2180 218 300.818 300.649 300.47 300.288 300.095 299.9 299.713 299.519 299.343 299.177 1.11842e+08 60.3371 55.921 13 15 0 2 0 0
2190 219 300.818 300.648 300.469 300.288 300.095 299.9 299.714 299.519 299.343 299.177 1.12126e+08 60.5056 56.0628 16 15 0 -1 0 0
2200 220 300.818 300.648 300.47 300.288 300.095 299.9 299.714 299.519 299.344 299.176 1.12099e+08 60.496 56.0497 13 14 0 1 0 0
2210 221 300.818 300.648 300.47 300.287 300.095 299.899 299.714 299.52 299.344 299.176 1.12279e+08 60.6128 56.1396 12 15 0 3 0 0
2220 222 300.818 300.648 300.469 300.287 300.095 299.9 299.714 299.52 299.344 299.177 1.12358e+08 60.6837 56.1792 8 16 0 8 0 0
2230 223 300.818 300.647 300.469 300.287 300.095 299.9 299.715 299.52 299.344 299.177 1.11903e+08 60.4518 55.9513 10 15 0 5 0 0
2240 224 300.818 300.647 300.469 300.287 300.095 299.9 299.715 299.521 299.344 299.178 1.12329e+08 60.6987 56.1647 17 15 0 -2 0 0
2250 225 300.818 300.647 300.469 300.287 300.095 299.9 299.715 299.521 299.345 299.178 1.12674e+08 60.9107 56.3371 16 13 0 -3 0 0
2260 226 300.818 300.647 300.469 300.286 300.096 299.9 299.715 299.521 299.345 299.178 1.1316e+08 61.1817 56.5798 16 11 0 -5 0 0
2270 227 300.817 300.647 300.468 300.285 300.096 299.899 299.716 299.521 299.346 299.178 1.12927e+08 61.0781 56.4633 17 6 0 -11 0 0
2280 228 300.818 300.647 300.468 300.285 300.096 299.899 299.716 299.521 299.346 299.178 1.12703e+08 60.9578 56.3513 12 16 0 4 0 0
2290 229 300.818 300.647 300.468 300.285 300.096 299.899 299.716 299.521 299.346 299.178 1.12673e+08 60.9596 56.3363 11 15 0 4 0 0
2300 230 300.817 300.647 300.467 300.284 300.096 299.899 299.716 299.522 299.346 299.178 1.12418e+08 60.8502 56.2092 14 9 0 -5 0 0
2310 231 300.817 300.647 300.466 300.284 300.096 299.9 299.716 299.522 299.347 299.179 1.12362e+08 60.8514 56.181 14 14 0 0 0 0
2320 232 300.816 300.647 300.466 300.284 300.096 299.9 299.716 299.523 299.347 299.179 1.12271e+08 60.8253 56.1357 9 11 0 2 0 0
2330 233 300.816 300.646 300.466 300.283 300.096 299.9 299.716 299.524 299.347 299.179 1.12034e+08 60.7175 56.0172 13 13 0 0 0 0
2340 234 300.816 300.647 300.466 300.283 300.096 299.9 299.715 299.524 299.348 299.179 1.12206e+08 60.8368 56.1028 17 7 0 -10 0 0
2350 235 300.816 300.646 300.466 300.283 300.096 299.899 299.716 299.524 299.348 299.179 1.12143e+08 60.8181 56.0714 15 15 0 0 0 0
2360 236 300.816 300.646 300.466 300.283 300.096 299.899 299.715 299.524 299.349 299.179 1.11809e+08 60.6506 55.9046 6 9 0 3 0 0
2370 237 300.815 300.645 300.466 300.283 300.095 299.9 299.715 299.524 299.349 299.18 1.11778e+08 60.6626 55.8891 16 13 0 -3 0 0
2380 238 300.816 300.645 300.465 300.283 300.095 299.9 299.715 299.525 299.349 299.18 1.11648e+08 60.6031 55.8241 11 11 0 0 0 0
2390 239 300.815 300.645 300.465 300.283 300.095 299.9 299.714 299.526 299.35 299.18 1.11884e+08 60.7601 55.9418 14 13 0 -1 0 0
2400 240 300.815 300.645 300.465 300.282 300.095 299.9 299.714 299.525 299.35 299.18 1.11959e+08 60.81 55.9795 9 21 0 12 0 0
2410 241 300.814 300.645 300.465 300.282 300.095 299.9 299.714 299.526 299.35 299.18 1.12192e+08 60.967 56.096 22 6 0 -16 0 0
2420 242 300.814 300.645 300.465 300.282 300.095 299.9 299.714 299.526 299.35 299.181 1.124e+08 61.1067 56.2002 7 6 0 -1 0 0
2430 243 300.813 300.644 300.465 300.282 300.095 299.899 299.714 299.526 299.35 299.181 1.12567e+08 61.2248 56.2836 12 7 0 -5 0 0
2440 244 300.813 300.644 300.465 300.282 300.094 299.899 299.714 299.527 299.35 299.181 1.11997e+08 60.9212 55.9986 6 11 0 5 0 0
2450 245 300.813 300.644 300.465 300.281 300.094 299.898 299.714 299.527 299.351 299.182 1.12608e+08 61.2868 56.3041 10 12 0 2 0 0
2460 246 300.812 300.644 300.465 300.281 300.094 299.899 299.714 299.526 299.352 299.182 1.12587e+08 61.3041 56.2933 11 8 0 -3 0 0
2470 247 300.812 300.643 300.465 300.281 300.094 299.899 299.714 299.526 299.353 299.182 1.1277e+08 61.4266 56.3851 7 6 0 -1 0 0
2480 248 300.812 300.643 300.466 300.281 300.093 299.9 299.714 299.526 299.353 299.183 1.13157e+08 61.6564 56.5785 16 13 0 -3 0 0
2490 249 300.812 300.642 300.465 300.281 300.093 299.9 299.714 299.526 299.353 299.183 1.13386e+08 61.8149 56.6928 14 9 0 -5 0 0
2500 250 300.812 300.641 300.465 300.281 300.093 299.899 299.714 299.526 299.353 299.184 1.1349e+08 61.8948 56.7448 8 10 0 2 0 0
2510 251 300.811 300.641 300.465 300.281 300.093 299.899 299.715 299.526 299.354 299.184 1.14028e+08 62.2182 57.0139 16 9 0 -7 0 0
2520 252 300.81 300.64 300.464 300.281 300.092 299.899 299.715 299.526 299.355 299.184 1.13791e+08 62.1242 56.8954 13 12 0 -1 0 0
2530 253 300.81 300.64 300.464 300.28 300.092 299.899 299.715 299.526 299.355 299.184 1.13299e+08 61.88 56.6494 8 16 0 8 0 0
2540 254 300.81 300.639 300.463 300.28 300.092 299.9 299.715 299.526 299.355 299.184 1.13466e+08 61.9997 56.7328 8 18 0 10 0 0
2550 255 300.811 300.639 300.463 300.28 300.091 299.9 299.714 299.526 299.355 299.184 1.13327e+08 61.9375 56.6635 11 18 0 7 0 0
2560 256 300.81 300.639 300.463 300.28 300.091 299.9 299.715 299.526 299.355 299.185 1.13772e+08 62.1936 56.886 11 12 0 1 0 0
2570 257 300.81 300.639 300.463 300.28 300.091 299.9 299.714 299.527 299.355 299.185 1.12835e+08 61.6972 56.4176 10 13 0 3 0 0
2580 258 300.81 300.639 300.463 300.28 300.091 299.901 299.714 299.526 299.355 299.186 1.1342e+08 62.0348 56.7099 12 11 0 -1 0 0
2590 259 300.81 300.639 300.462 300.28 300.09 299.901 299.713 299.527 299.356 299.186 1.13511e+08 62.0948 56.7555 13 14 0 1 0 0
2600 260 300.81 300.639 300.462 300.279 300.09 299.901 299.713 299.527 299.356 299.186 1.12978e+08 61.823 56.4888 15 8 0 -7 0 0
2610 261 300.81 300.638 300.462 300.279 300.09 299.902 299.714 299.527 299.356 299.187 1.12856e+08 61.7805 56.4281 5 11 0 6 0 0
2620 262 300.809 300.638 300.462 300.279 300.09 299.902 299.714 299.527 299.357 299.188 1.12396e+08 61.5685 56.1981 9 8 0 -1 0 0
2630 263 300.809 300.638 300.461 300.279 300.09 299.902 299.713 299.526 299.357 299.188 1.12141e+08 61.4465 56.0705 11 17 0 6 0 0
2640 264 300.809 300.638 300.461 300.279 300.09 299.902 299.713 299.526 299.357 299.188 1.13052e+08 61.9582 56.5259 13 15 0 2 0 0
2650 265 300.809 300.637 300.461 300.279 300.089 299.902 299.713 299.527 299.358 299.188 1.12985e+08 61.9361 56.4925 6 10 0 4 0 0
2660 266 300.809 300.636 300.461 300.279 300.089 299.903 299.713 299.527 299.358 299.189 1.13164e+08 62.0664 56.5821 9 15 0 6 0 0
2670 267 300.809 300.636 300.461 300.279 300.089 299.903 299.713 299.527 299.357 299.189 1.13091e+08 62.0326 56.5453 8 13 0 5 0 0
2680 268 300.809 300.636 300.461 300.279 300.089 299.903 299.713 299.527 299.358 299.19 1.1314e+08 62.0921 56.5699 8 7 0 -1 0 0
2690 269 300.808 300.636 300.461 300.278 300.089 299.903 299.713 299.528 299.358 299.19 1.13017e+08 62.0386 56.5087 15 14 0 -1 0 0
2700 270 300.809 300.635 300.46 300.279 300.088 299.903 299.713 299.528 299.358 299.19 1.12856e+08 61.961 56.4282 12 9 0 -3 0 0
2710 271 300.808 300.635 300.46 300.28 300.088 299.903 299.713 299.528 299.358 299.19 1.12471e+08 61.7728 56.2357 14 11 0 -3 0 0
2720 272 300.808 300.634 300.46 300.279 300.088 299.903 299.713 299.528 299.359 299.19 1.1221e+08 61.6361 56.1051 10 11 0 1 0 0
2730 273 300.808 300.634 300.46 300.279 300.088 299.903 299.713 299.528 299.359 299.19 1.12504e+08 61.81 56.2519 13 6 0 -7 0 0
2740 274 300.808 300.634 300.46 300.279 300.088 299.903 299.712 299.528 299.359 299.19 1.12572e+08 61.8627 56.286 11 16 0 5 0 0
2750 275 300.807 300.634 300.46 300.279 300.088 299.903 299.712 299.528 299.36 299.19 1.11877e+08 61.4962 55.9385 17 8 0 -9 0 0
2760 276 300.807 300.634 300.459 300.279 300.087 299.902 299.713 299.528 299.361 299.19 1.11977e+08 61.5814 55.9883 10 15 0 5 0 0
2770 277 300.807 300.634 300.459 300.279 300.087 299.903 299.713 299.529 299.361 299.19 1.12209e+08 61.7272 56.1046 11 14 0 3 0 0
2780 278 300.806 300.634 300.459 300.279 300.086 299.903 299.713 299.528 299.361 299.19 1.12056e+08 61.6659 56.0281 7 10 0 3 0 0
2790 279 300.805 300.634 300.459 300.278 300.086 299.903 299.714 299.528 299.361 299.191 1.12075e+08 61.7142 56.0374 16 11 0 -5 0 0
2800 280 300.805 300.633 300.458 300.278 300.086 299.903 299.714 299.528 299.361 299.191 1.12276e+08 61.8376 56.1378 16 10 0 -6 0 0
2810 281 300.805 300.633 300.458 300.278 300.086 299.903 299.714 299.528 299.362 299.191 1.12539e+08 62.0035 56.2693 16 12 0 -4 0 0
2820 282 300.805 300.632 300.457 300.278 300.086 299.903 299.715 299.528 299.362 299.191 1.12513e+08 62.0049 56.2564 10 14 0 4 0 0
2830 283 300.805 300.632 300.457 300.278 300.086 299.903 299.715 299.528 299.361 299.191 1.11802e+08 61.6219 55.9009 16 16 0 0 0 0
2840 284 300.805 300.632 300.456 300.278 300.086 299.903 299.715 299.529 299.361 299.191 1.1143e+08 61.4303 55.7152 15 14 0 -1 0 0
2850 285 300.804 300.632 300.456 300.278 300.086 299.903 299.715 299.529 299.362 299.191 1.11444e+08 61.4607 55.7219 9 19 0 10 0 0
2860 286 300.804 300.632 300.455 300.277 300.086 299.904 299.715 299.529 299.362 299.191 1.11518e+08 61.5167 55.7592 11 14 0 3 0 0
2870 287 300.804 300.632 300.455 300.278 300.085 299.904 299.715 299.529 299.362 299.191 1.11477e+08 61.5076 55.7385 6 6 0 0 0 0
2880 288 300.804 300.632 300.455 300.277 300.085 299.904 299.715 299.53 299.362 299.191 1.11711e+08 61.6511 55.8556 10 14 0 4 0 0
2890 289 300.804 300.632 300.455 300.277 300.085 299.905 299.715 299.53 299.362 299.191 1.11649e+08 61.633 55.8244 7 11 0 4 0 0
2900 290 300.804 300.631 300.455 300.277 300.085 299.905 299.715 299.53 299.362 299.191 1.1125e+08 61.4141 55.6251 8 14 0 6 0 0
2910 291 300.803 300.631 300.455 300.277 300.085 299.905 299.716 299.531 299.362 299.191 1.10888e+08 61.2256 55.4442 18 13 0 -5 0 0
2920 292 300.803 300.631 300.455 300.276 300.085 299.905 299.716 299.531 299.362 299.191 1.11065e+08 61.3407 55.5325 11 24 0 13 0 0
2930 293 300.803 300.631 300.454 300.276 300.085 299.905 299.716 299.531 299.362 299.191 1.11765e+08 61.7507 55.8826 9 16 0 7 0 0
2940 294 300.803 300.631 300.454 300.276 300.085 299.905 299.716 299.531 299.362 299.191 1.12e+08 61.8838 55.9998 14 8 0 -6 0 0
2950 295 300.802 300.631 300.454 300.275 300.085 299.905 299.716 299.531 299.363 299.191 1.1207e+08 61.9451 56.0351 12 11 0 -1 0 0
2960 296 300.802 300.631 300.453 300.275 300.084 299.905 299.716 299.532 299.363 299.191 1.12534e+08 62.2185 56.2672 21 8 0 -13 0 0
2970 297 300.803 300.63 300.454 300.274 300.085 299.906 299.716 299.532 299.362 299.191 1.12936e+08 62.439 56.4681 10 9 0 -1 0 0
2980 298 300.802 300.63 300.454 300.274 300.085 299.905 299.716 299.532 299.363 299.191 1.13011e+08 62.487 56.5057 15 16 0 1 0 0
2990 299 300.803 300.63 300.454 300.274 300.085 299.905 299.716 299.532 299.363 299.191 1.13121e+08 62.5483 56.5607 15 14 0 -1 0 0
3000 300 300.803 300.629 300.454 300.274 300.085 299.905 299.716 299.532 299.363 299.191 1.12805e+08 62.3878 56.4025 17 10 0 -7 0 0
3010 301 300.803 300.629 300.454 300.274 300.085 299.904 299.716 299.533 299.363 299.191 1.13036e+08 62.5302 56.5182 8 13 0 5 0 0
3020 302 300.803 300.629 300.454 300.273 300.085 299.904 299.715 299.533 299.363 299.191 1.1261e+08 62.3081 56.305 13 15 0 2 0 0
3030 303 300.802 300.628 300.454 300.273 300.085 299.904 299.715 299.534 299.363 299.191 1.13073e+08 62.5767 56.5364 10 16 0 6 0 0
3040 304 300.802 300.628 300.454 300.273 300.085 299.904 299.715 299.534 299.363 299.191 1.1346e+08 62.7984 56.7302 9 5 0 -4 0 0
3050 305 300.802 300.628 300.454 300.273 300.085 299.904 299.715 299.535 299.363 299.191 1.13794e+08 62.9872 56.8969 12 13 0 1 0 0
3060 306 300.802 300.628 300.454 300.273 300.086 299.903 299.715 299.535 299.364 299.191 1.13436e+08 62.808 56.7178 8 12 0 4 0 0
3070 307 300.802 300.628 300.455 300.273 300.086 299.903 299.715 299.536 299.364 299.191 1.13079e+08 62.616 56.5394 12 18 0 6 0 0
3080 308 300.802 300.628 300.454 300.273 300.086 299.903 299.715 299.536 299.364 299.191 1.13158e+08 62.6715 56.5788 11 21 0 10 0 0
3090 309 300.802 300.628 300.454 300.272 300.086 299.903 299.714 299.536 299.364 299.191 1.12888e+08 62.526 56.4439 18 11 0 -7 0 0
3100 310 300.802 300.628 300.455 300.273 300.087 299.903 299.714 299.537 299.364 299.191 1.12805e+08 62.483 56.4027 14 7 0 -7 0 0
3110 311 300.801 300.627 300.455 300.272 300.087 299.903 299.714 299.538 299.365 299.191 1.12926e+08 62.5746 56.4631 12 7 0 -5 0 0
3120 312 300.801 300.627 300.455 300.272 300.088 299.903 299.715 299.538 299.365 299.191 1.12865e+08 62.5613 56.4325 13 13 0 0 0 0
3130 313 300.801 300.627 300.455 300.272 300.088 299.903 299.715 299.538 299.365 299.192 1.13059e+08 62.6835 56.5296 14 13 0 -1 0 0
3140 314 300.801 300.628 300.454 300.272 300.088 299.903 299.715 299.539 299.365 299.192 1.13016e+08 62.6818 56.5079 10 12 0 2 0 0
3150 315 300.8 300.628 300.454 300.272 300.088 299.902 299.715 299.54 299.365 299.192 1.13017e+08 62.6999 56.5086 14 7 0 -7 0 0
3160 316 300.8 300.627 300.454 300.272 300.089 299.903 299.715 299.54 299.365 299.192 1.12724e+08 62.5575 56.3622 13 9 0 -4 0 0
3170 317 300.799 300.628 300.453 300.272 300.088 299.903 299.715 299.541 299.365 299.192 1.13573e+08 63.0621 56.7865 8 13 0 5 0 0
3180 318 300.798 300.627 300.453 300.273 300.089 299.902 299.716 299.541 299.365 299.192 1.13764e+08 63.1875 56.8821 11 8 0 -3 0 0
3190 319 300.798 300.627 300.453 300.273 300.088 299.902 299.716 299.541 299.365 299.193 1.13586e+08 63.1138 56.7931 8 15 0 7 0 0
3200 320 300.797 300.626 300.453 300.273 300.089 299.902 299.716 299.541 299.366 299.193 1.136e+08 63.1585 56.8 22 12 0 -10 0 0
3210 321 300.798 300.626 300.453 300.273 300.088 299.902 299.716 299.541 299.366 299.193 1.13819e+08 63.2838 56.9093 7 12 0 5 0 0
3220 322 300.797 300.626 300.453 300.273 300.088 299.902 299.716 299.541 299.366 299.194 1.13829e+08 63.3197 56.9145 13 16 0 3 0 0
3230 323 300.797 300.626 300.452 300.273 300.087 299.902 299.716 299.542 299.366 299.194 1.13552e+08 63.1704 56.7762 13 11 0 -2 0 0
3240 324 300.797 300.627 300.452 300.273 300.087 299.901 299.716 299.542 299.367 299.194 1.13508e+08 63.1646 56.754 11 9 0 -2 0 0
3250 325 300.797 300.626 300.451 300.273 300.087 299.901 299.716 299.542 299.367 299.194 1.1321e+08 63.0099 56.6051 7 12 0 5 0 0
3260 326 300.797 300.626 300.451 300.272 300.087 299.901 299.716 299.542 299.367 299.194 1.12997e+08 62.9001 56.4983 14 12 0 -2 0 0
3270 327 300.797 300.626 300.451 300.272 300.087 299.901 299.716 299.542 299.368 299.194 1.12777e+08 62.801 56.3885 15 12 0 -3 0 0
3280 328 300.797 300.625 300.45 300.272 300.087 299.901 299.716 299.542 299.368 299.194 1.12653e+08 62.7334 56.3266 15 13 0 -2 0 0
3290 329 300.798 300.625 300.45 300.272 300.087 299.901 299.716 299.542 299.368 299.194 1.12577e+08 62.6881 56.2885 14 18 0 4 0 0
3300 330 300.798 300.625 300.45 300.272 300.087 299.901 299.717 299.541 299.369 299.193 1.12479e+08 62.6265 56.2394 12 14 0 2 0 0
3310 331 300.798 300.624 300.451 300.271 300.087 299.901 299.716 299.541 299.369 299.194 1.12999e+08 62.9298 56.4996 12 16 0 4 0 0
3320 332 300.798 300.624 300.45 300.271 300.087 299.901 299.716 299.542 299.369 299.194 1.13138e+08 63.031 56.569 10 13 0 3 0 0
3330 333 300.798 300.624 300.45 300.271 300.088 299.902 299.716 299.542 299.369 299.194 1.12934e+08 62.9168 56.4668 10 16 0 6 0 0
3340 334 300.798 300.624 300.45 300.271 300.087 299.902 299.716 299.542 299.369 299.194 1.12535e+08 62.6899 56.2676 16 20 0 4 0 0
3350 335 300.798 300.624 300.45 300.27 300.088 299.902 299.716 299.542 299.37 299.194 1.12222e+08 62.5346 56.1109 12 6 0 -6 0 0
3360 336 300.799 300.624 300.45 300.27 300.088 299.902 299.716 299.542 299.37 299.194 1.12632e+08 62.7793 56.3162 13 16 0 3 0 0
3370 337 300.798 300.624 300.45 300.27 300.088 299.902 299.716 299.543 299.371 299.194 1.12705e+08 62.8302 56.3523 13 8 0 -5 0 0
3380 338 300.799 300.623 300.45 300.27 300.088 299.902 299.716 299.543 299.371 299.194 1.13155e+08 63.0856 56.5774 13 11 0 -2 0 0
3390 339 300.799 300.623 300.45 300.27 300.088 299.902 299.716 299.543 299.371 299.194 1.1327e+08 63.1779 56.635 8 13 0 5 0 0
3400 340 300.799 300.623 300.449 300.27 300.087 299.902 299.716 299.543 299.371 299.194 1.13657e+08 63.4021 56.8286 8 17 0 9 0 0
3410 341 300.799 300.622 300.449 300.27 300.087 299.902 299.716 299.543 299.371 299.195 1.1391e+08 63.5567 56.9552 13 13 0 0 0 0
3420 342 300.798 300.622 300.45 300.27 300.087 299.902 299.716 299.543 299.371 299.196 1.13744e+08 63.4889 56.8718 9 10 0 1 0 0
3430 343 300.797 300.622 300.449 300.271 300.086 299.903 299.716 299.543 299.371 299.196 1.13844e+08 63.586 56.9218 16 15 0 -1 0 0
3440 344 300.797 300.621 300.449 300.27 300.086 299.903 299.715 299.543 299.372 299.197 1.14168e+08 63.7922 57.0841 11 6 0 -5 0 0
3450 345 300.797 300.621 300.449 300.27 300.086 299.903 299.715 299.543 299.372 299.197 1.1345e+08 63.4011 56.7249 4 18 0 14 0 0
3460 346 300.797 300.621 300.448 300.27 300.086 299.903 299.715 299.542 299.372 299.197 1.13283e+08 63.3307 56.6414 17 13 0 -4 0 0
3470 347 300.797 300.621 300.448 300.269 300.086 299.903 299.716 299.542 299.372 299.198 1.13227e+08 63.3155 56.6137 12 9 0 -3 0 0
3480 348 300.796 300.621 300.448 300.269 300.086 299.902 299.716 299.542 299.373 299.198 1.13277e+08 63.3731 56.6385 15 12 0 -3 0 0
3490 349 300.796 300.621 300.447 300.27 300.086 299.902 299.716 299.542 299.373 299.198 1.13064e+08 63.2592 56.5321 7 13 0 6 0 0
3500 350 300.795 300.621 300.447 300.27 300.086 299.901 299.716 299.542 299.373 299.198 1.13102e+08 63.3079 56.5511 11 6 0 -5 0 0
3510 351 300.795 300.62 300.447 300.269 300.086 299.901 299.716 299.543 299.373 299.198 1.12745e+08 63.1331 56.3724 9 13 0 4 0 0
3520 352 300.795 300.62 300.447 300.269 300.086 299.901 299.717 299.543 299.374 299.199 1.13211e+08 63.4094 56.6057 11 10 0 -1 0 0
3530 353 300.795 300.619 300.447 300.269 300.086 299.901 299.717 299.543 299.373 299.199 1.13845e+08 63.7698 56.9224 16 14 0 -2 0 0
3540 354 300.795 300.619 300.447 300.27 300.085 299.901 299.717 299.543 299.373 299.199 1.13633e+08 63.661 56.8166 9 11 0 2 0 0
3550 355 300.795 300.619 300.447 300.27 300.085 299.902 299.716 299.543 299.374 299.199 1.13757e+08 63.7323 56.8783 6 17 0 11 0 0
3560 356 300.795 300.62 300.447 300.269 300.085 299.901 299.716 299.543 299.373 299.199 1.13656e+08 63.6783 56.8282 17 16 0 -1 0 0
3570 357 300.795 300.62 300.446 300.269 300.085 299.902 299.716 299.543 299.373 299.199 1.1323e+08 63.4535 56.615 7 15 0 8 0 0
3580 358 300.795 300.62 300.446 300.268 300.085 299.902 299.716 299.543 299.373 299.199 1.12973e+08 63.3227 56.4865 14 17 0 3 0 0
3590 359 300.794 300.62 300.446 300.268 300.085 299.902 299.717 299.543 299.373 299.2 1.12656e+08 63.1588 56.3282 13 10 0 -3 0 0
3600 360 300.794 300.62 300.446 300.269 300.086 299.901 299.716 299.543 299.374 299.199 1.12703e+08 63.1775 56.3515 14 11 0 -3 0 0
3610 361 300.794 300.62 300.447 300.268 300.086 299.901 299.717 299.543 299.374 299.199 1.12671e+08 63.1509 56.3356 6 14 0 8 0 0
3620 362 300.794 300.62 300.446 300.268 300.086 299.901 299.717 299.543 299.374 299.2 1.13172e+08 63.4487 56.5858 12 13 0 1 0 0
3630 363 300.794 300.62 300.446 300.268 300.086 299.901 299.717 299.543 299.374 299.2 1.13458e+08 63.6261 56.7288 14 11 0 -3 0 0
3640 364 300.794 300.62 300.446 300.268 300.086 299.901 299.716 299.542 299.375 299.2 1.13271e+08 63.5135 56.6354 14 8 0 -6 0 0
3650 365 300.794 300.62 300.447 300.269 300.086 299.901 299.717 299.542 299.375 299.2 1.13348e+08 63.5507 56.6739 11 18 0 7 0 0
3660 366 300.794 300.62 300.447 300.269 300.086 299.902 299.717 299.541 299.375 299.2 1.12789e+08 63.2292 56.3944 16 12 0 -4 0 0
3670 367 300.794 300.62 300.447 300.269 300.086 299.901 299.717 299.542 299.374 299.2 1.13475e+08 63.6256 56.7373 10 19 0 9 0 0
3680 368 300.794 300.619 300.446 300.269 300.086 299.901 299.717 299.542 299.374 299.2 1.13229e+08 63.5057 56.6147 10 15 0 5 0 0
